timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
946681204091,1161,"Level 3, Run 1Update Cart-1",200,,Thread-Gruppe 1-4,text,true,,9792,154,16,16,null,1161,0,0
946681202827,2427,"Level 3, Run 1Look at Product",200,,Thread-Gruppe 1-13,text,true,,155443,164,16,16,null,1780,0,0
946681204333,923,"Level 3, Run 1Add Product to Cart",200,,Thread-Gruppe 1-10,text,true,,9792,263,16,16,null,923,0,0
946681203119,2171,"Level 3, Run 1Look at Product",200,,Thread-Gruppe 1-14,text,true,,102057,164,16,16,null,1636,0,0
946681204005,1286,"Level 3, Run 1Logout",200,,Thread-Gruppe 1-5,text,true,,10250,402,16,16,null,534,0,0
946681204005,534,"Level 3, Run 1Logout-0",302,,Thread-Gruppe 1-5,,true,,1132,252,16,16,null,534,0,0
946681204539,752,"Level 3, Run 1Logout-1",200,,Thread-Gruppe 1-5,text,true,,9118,150,16,16,null,752,0,0
946681203995,1296,"Level 3, Run 1Login",200,,Thread-Gruppe 1-2,text,true,,9921,428,16,16,null,451,0,0
946681203995,451,"Level 3, Run 1Login-0",302,,Thread-Gruppe 1-2,,true,,803,278,16,16,null,451,0,0
946681204446,845,"Level 3, Run 1Login-1",200,,Thread-Gruppe 1-2,text,true,,9118,150,16,16,null,845,0,0
946681204197,1097,"Level 3, Run 1Login",200,,Thread-Gruppe 1-3,text,true,,9921,428,16,16,null,343,0,0
946681204197,343,"Level 3, Run 1Login-0",302,,Thread-Gruppe 1-3,,true,,803,278,16,16,null,343,0,0
946681204540,754,"Level 3, Run 1Login-1",200,,Thread-Gruppe 1-3,text,true,,9118,150,16,16,null,751,0,0
946681203143,2179,"Level 3, Run 1Look at Product",200,,Thread-Gruppe 1-15,text,true,,120602,164,16,16,null,2152,0,0
946681204550,811,"Level 3, Run 1Add Product to Cart",200,,Thread-Gruppe 1-8,text,true,,9792,263,16,16,null,811,0,0
946681204754,607,"Level 3, Run 1Add Product to Cart",200,,Thread-Gruppe 1-11,text,true,,9792,263,16,16,null,607,0,0
946681204607,773,"Level 3, Run 1Add Product to Cart",200,,Thread-Gruppe 1-12,text,true,,9792,263,16,16,null,773,0,0
946681203015,2503,"Level 3, Run 1Look at Product",200,,Thread-Gruppe 1-16,text,true,,110427,164,16,16,null,2241,0,0
946681205254,325,"Level 3, Run 1Add Product to Cart",200,,Thread-Gruppe 1-13,text,true,,9792,263,16,16,null,325,0,0
946681205291,291,"Level 3, Run 1Home",200,,Thread-Gruppe 1-5,text,true,,9118,150,16,16,null,291,0,0
946681204607,1097,"Level 3, Run 1Logout",200,,Thread-Gruppe 1-6,text,true,,10250,402,16,16,null,668,0,0
946681204607,668,"Level 3, Run 1Logout-0",302,,Thread-Gruppe 1-6,,true,,1132,252,16,16,null,668,0,0
946681205275,429,"Level 3, Run 1Logout-1",200,,Thread-Gruppe 1-6,text,true,,9118,150,16,16,null,429,0,0
946681205291,569,"Level 3, Run 1Add Product to Cart",200,,Thread-Gruppe 1-14,text,true,,9792,263,16,16,null,569,0,0
946681205322,679,"Level 3, Run 1Add Product to Cart",200,,Thread-Gruppe 1-15,text,true,,9792,263,16,16,null,679,0,0
946681205252,829,"Level 3, Run 1Logout",200,,Thread-Gruppe 1-4,text,true,,10250,402,16,16,null,204,0,0
946681205252,204,"Level 3, Run 1Logout-0",302,,Thread-Gruppe 1-4,,true,,1132,252,16,16,null,204,0,0
946681205456,625,"Level 3, Run 1Logout-1",200,,Thread-Gruppe 1-4,text,true,,9118,150,16,16,null,625,0,0
946681205704,380,"Level 3, Run 1Home",200,,Thread-Gruppe 1-6,text,true,,9118,150,16,16,null,380,0,0
946681205252,832,"Level 3, Run 1Logout",200,,Thread-Gruppe 1-9,text,true,,10250,402,16,16,null,204,0,0
946681205252,204,"Level 3, Run 1Logout-0",302,,Thread-Gruppe 1-9,,true,,1132,252,16,16,null,204,0,0
946681205456,628,"Level 3, Run 1Logout-1",200,,Thread-Gruppe 1-9,text,true,,9118,150,16,16,null,628,0,0
946681205294,796,"Level 3, Run 1List Products",200,,Thread-Gruppe 1-3,text,true,,123956,176,16,16,null,707,0,0
946681205614,562,"Level 3, Run 1Login",200,,Thread-Gruppe 1-5,text,true,,9921,428,16,16,null,387,0,0
946681205614,387,"Level 3, Run 1Login-0",302,,Thread-Gruppe 1-5,,true,,803,278,16,16,null,387,0,0
