timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776900342247,85,Update Cart-0,302,,Thread-Gruppe 1-15,,true,,669,293,16,16,85,0,0
1776900342333,302,Update Cart-1,200,,Thread-Gruppe 1-15,text,true,,9792,154,16,16,302,0,0
1776900342245,394,Update Cart,200,,Thread-Gruppe 1-9,text,true,,10461,448,16,16,103,0,0
1776900342245,103,Update Cart-0,302,,Thread-Gruppe 1-9,,true,,669,294,16,16,103,0,0
1776900342348,291,Update Cart-1,200,,Thread-Gruppe 1-9,text,true,,9792,154,16,16,287,0,0
1776900342332,310,Logout,200,,Thread-Gruppe 1-5,text,true,,10221,402,16,16,103,0,0
1776900342332,103,Logout-0,302,,Thread-Gruppe 1-5,,true,,1132,252,16,16,103,0,0
1776900342435,207,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9089,150,16,16,207,0,0
1776900342482,262,Add Product to Cart,200,,Thread-Gruppe 1-14,text,true,,9792,263,16,16,262,0,0
1776900342377,450,Login,200,,Thread-Gruppe 1-8,text,true,,9920,428,16,16,159,0,0
1776900342405,422,Update Cart,200,,Thread-Gruppe 1-13,text,true,,10461,448,16,16,30,0,0
1776900342377,159,Login-0,302,,Thread-Gruppe 1-8,,true,,802,278,16,16,159,0,0
1776900342405,30,Update Cart-0,302,,Thread-Gruppe 1-13,,true,,669,294,16,16,30,0,0
1776900342536,291,Login-1,200,,Thread-Gruppe 1-8,text,true,,9118,150,16,16,291,0,0
1776900342435,392,Update Cart-1,200,,Thread-Gruppe 1-13,text,true,,9792,154,16,16,392,0,0
1776900342428,401,Add Product to Cart,200,,Thread-Gruppe 1-11,text,true,,9792,263,16,16,401,0,0
1776900342377,452,Update Cart,200,,Thread-Gruppe 1-1,text,true,,10461,448,16,16,58,0,0
1776900342377,58,Update Cart-0,302,,Thread-Gruppe 1-1,,true,,669,294,16,16,58,0,0
1776900342435,394,Update Cart-1,200,,Thread-Gruppe 1-1,text,true,,9792,154,16,16,394,0,0
1776900342564,286,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,9792,263,16,16,286,0,0
1776900342650,200,Home,200,,Thread-Gruppe 1-5,text,true,,9118,150,16,16,200,0,8
1776900342457,393,Login,200,,Thread-Gruppe 1-4,text,true,,9921,428,16,16,178,0,0
1776900342457,178,Login-0,302,,Thread-Gruppe 1-4,,true,,803,278,16,16,178,0,0
1776900342635,215,Login-1,200,,Thread-Gruppe 1-4,text,true,,9118,150,16,16,215,0,0
1776900342403,447,Logout,200,,Thread-Gruppe 1-16,text,true,,10221,402,16,16,32,0,0
1776900342403,32,Logout-0,302,,Thread-Gruppe 1-16,,true,,1132,252,16,16,32,0,0
1776900342435,415,Logout-1,200,,Thread-Gruppe 1-16,text,true,,9089,150,16,16,415,0,0
1776900342568,295,Logout,200,,Thread-Gruppe 1-10,text,true,,10221,402,16,16,176,0,0
1776900342568,176,Logout-0,302,,Thread-Gruppe 1-10,,true,,1132,252,16,16,176,0,0
